Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Acc,DurIntFeed,PreviousTrialR,PreviousTrialCoh
8,1,2,82,-0.2,0.405116,1,1.0,0.1,1.0,1.6
8,1,2,83,-0.8,0.435035,1,1.0,0.1,1.0,-0.2
8,1,2,84,0.8,0.431936,0,1.0,0.1,1.0,-0.8
8,1,2,85,-0.2,0.580613,0,-1.0,0.1,1.0,0.8
8,1,2,86,-0.8,0.515962,1,1.0,1.1,-1.0,-0.2
8,1,2,87,-0.8,0.453336,1,1.0,0.1,1.0,-0.8
8,1,2,88,-1.6,0.489459,1,1.0,1.1,1.0,-0.8
8,1,2,89,0.2,0.388272,0,1.0,0.1,1.0,-1.6
8,1,2,90,-0.2,0.458979,1,1.0,0.1,1.0,0.2
8,1,2,91,0.8,0.415023,0,1.0,0.1,1.0,-0.2
8,1,2,92,0.2,0.461069,0,1.0,0.1,1.0,0.8
8,1,2,93,-0.2,0.457119,0,-1.0,0.1,1.0,0.2
8,1,2,94,-1.6,0.477106,0,-1.0,0.1,-1.0,-0.2
8,1,2,95,-0.8,0.392469,0,-1.0,0.1,-1.0,-1.6
8,1,2,96,0.2,0.463267,0,1.0,1.1,-1.0,-0.8
8,1,2,97,-0.2,0.499279,0,-1.0,1.1,1.0,0.2
8,1,2,98,1.6,0.405501,0,1.0,0.1,-1.0,-0.2
8,1,2,99,-1.6,0.587636,0,-1.0,0.1,1.0,1.6
8,1,2,100,-0.2,0.394316,0,-1.0,0.1,-1.0,-1.6
8,1,2,101,0.2,0.561079,0,1.0,0.1,-1.0,-0.2
8,1,2,102,-0.8,0.456904,0,-1.0,0.1,1.0,0.2
8,1,2,103,0.2,0.557013,0,1.0,0.1,-1.0,-0.8
8,1,2,104,0.8,0.397176,0,1.0,0.1,1.0,0.2
8,1,2,105,-0.8,0.515781,0,-1.0,0.1,1.0,0.8
8,1,2,106,-0.8,0.59738,0,-1.0,0.1,-1.0,-0.8
8,1,2,107,-1.6,0.635858,1,1.0,1.1,-1.0,-0.8
8,1,2,108,0.8,0.376711,0,1.0,0.1,1.0,-1.6
8,1,2,109,-1.6,0.431879,1,1.0,1.1,1.0,0.8
8,1,2,110,-0.8,0.508807,0,-1.0,0.1,1.0,-1.6
8,2,2,2,-0.8,0.761067,0,-1.0,0.1,0.0,-1.6
8,2,2,3,0.2,0.465191,0,1.0,0.1,-1.0,-0.8
8,2,2,4,0.8,0.581086,0,1.0,0.1,1.0,0.2
8,2,2,5,1.6,0.516565,0,1.0,0.1,1.0,0.8
8,2,2,6,-1.6,0.397948,1,1.0,0.1,1.0,1.6
8,2,2,7,-0.8,0.404483,1,1.0,1.1,1.0,-1.6
8,2,2,8,-0.2,0.418924,0,-1.0,0.1,1.0,-0.8
8,2,2,9,-0.2,0.504063,1,1.0,0.1,-1.0,-0.2
8,2,2,10,-1.6,0.506167,0,-1.0,0.1,1.0,-0.2
8,2,2,11,0.8,0.380356,0,1.0,0.1,-1.0,-1.6
8,2,2,12,-0.2,0.539522,1,1.0,0.1,1.0,0.8
8,2,2,13,0.2,0.420328,1,-1.0,0.1,1.0,-0.2
8,2,2,14,0.2,0.514042,0,1.0,0.1,-1.0,0.2
8,2,2,15,-1.6,0.467618,1,1.0,0.1,1.0,0.2
8,2,2,16,0.2,0.35916,0,1.0,0.1,1.0,-1.6
8,2,2,17,-0.2,0.559341,0,-1.0,0.1,1.0,0.2
8,2,2,18,-0.8,0.487163,1,1.0,0.1,-1.0,-0.2
8,2,2,19,0.2,0.490308,0,1.0,0.1,1.0,-0.8
8,2,2,20,0.2,0.39684,0,1.0,0.1,1.0,0.2
8,2,2,21,0.8,0.387327,0,1.0,0.1,1.0,0.2
8,2,2,22,0.2,0.418294,0,1.0,0.1,1.0,0.8
8,2,2,23,-1.6,0.479623,1,1.0,1.1,1.0,0.2
8,2,2,24,0.8,0.33895,0,1.0,1.1,1.0,-1.6
8,2,2,25,-0.2,0.467829,1,1.0,0.1,1.0,0.8
8,2,2,26,0.8,0.38325,0,1.0,1.1,1.0,-0.2
8,2,2,27,0.8,0.397941,0,1.0,0.1,1.0,0.8
8,2,2,28,0.2,0.61263,1,-1.0,1.1,1.0,0.8
8,2,2,29,-0.2,0.578787,0,-1.0,1.1,-1.0,0.2
8,2,2,30,-1.6,0.290069,0,-1.0,0.1,-1.0,-0.2
8,2,2,31,1.6,0.388832,0,1.0,0.1,-1.0,-1.6
8,2,2,32,0.8,0.347424,0,1.0,0.1,1.0,1.6
8,2,2,33,-0.8,0.452369,1,1.0,0.1,1.0,0.8
8,2,2,34,-1.6,0.504366,1,1.0,0.1,1.0,-0.8
8,2,2,35,-0.8,0.466359,1,1.0,1.1,1.0,-1.6
8,2,2,36,1.6,0.333965,0,1.0,0.1,1.0,-0.8
8,2,2,37,-0.8,0.502578,1,1.0,1.1,1.0,1.6
8,2,2,38,0.2,0.472747,0,1.0,0.1,1.0,-0.8
8,2,2,39,1.6,0.404088,0,1.0,0.1,1.0,0.2
8,2,2,40,-0.8,0.729979,1,1.0,0.1,1.0,1.6
8,2,2,41,-0.2,0.643625,0,-1.0,0.1,1.0,-0.8
8,2,2,42,0.2,0.48029,0,1.0,1.1,-1.0,-0.2
8,2,2,43,0.2,0.603675,1,-1.0,0.1,1.0,0.2
8,2,2,44,0.8,0.409698,0,1.0,0.1,-1.0,0.2
8,2,2,45,-0.8,0.51189,1,1.0,1.1,1.0,0.8
8,2,2,46,-0.2,0.58576,1,1.0,0.1,1.0,-0.8
8,2,2,47,0.8,0.36852,0,1.0,0.1,1.0,-0.2
8,2,2,48,1.6,0.352221,0,1.0,0.1,1.0,0.8
8,2,2,49,0.2,0.640063,0,1.0,0.1,1.0,1.6
8,2,2,50,-0.2,0.508956,0,-1.0,0.1,1.0,0.2
8,2,2,51,-0.2,0.502634,1,1.0,1.1,-1.0,-0.2
8,2,2,52,-0.2,0.353078,0,-1.0,0.1,1.0,-0.2
8,2,2,53,-0.2,0.352851,0,-1.0,0.1,-1.0,-0.2
8,2,2,54,-0.8,0.345228,0,-1.0,0.1,-1.0,-0.2
8,2,2,55,-0.8,0.553632,1,1.0,0.1,-1.0,-0.8
8,2,2,57,-1.6,0.415396,1,1.0,0.1,0.0,0.2
8,2,2,58,1.6,0.429357,0,1.0,0.1,1.0,-1.6
8,2,2,59,-0.8,0.442608,1,1.0,1.1,1.0,1.6
8,2,2,60,-0.8,0.527405,1,1.0,0.1,1.0,-0.8
8,2,2,61,0.8,0.392788,0,1.0,0.1,1.0,-0.8
8,2,2,62,0.8,0.519546,0,1.0,0.1,1.0,0.8
8,2,2,63,-0.2,0.480959,1,1.0,0.1,1.0,0.8
8,2,2,64,-1.6,0.452329,1,1.0,1.1,1.0,-0.2
8,2,2,65,-1.6,0.424448,1,1.0,1.1,1.0,-1.6
8,2,2,66,-0.2,0.445604,0,-1.0,1.1,1.0,-1.6
8,2,2,67,0.8,0.498753,0,1.0,0.1,-1.0,-0.2
8,2,2,68,-0.2,0.380635,1,1.0,0.1,1.0,0.8
8,2,2,69,-1.6,0.483888,1,1.0,0.1,1.0,-0.2
8,2,2,70,0.8,0.438667,0,1.0,0.1,1.0,-1.6
8,2,2,71,0.2,0.571454,0,1.0,0.1,1.0,0.8
8,2,2,73,0.2,0.369746,0,1.0,0.1,0.0,-0.2
8,2,2,74,0.2,0.44096,0,1.0,0.1,1.0,0.2
8,2,2,75,0.2,0.461664,0,1.0,1.1,1.0,0.2
8,2,2,76,0.2,0.585926,0,1.0,0.1,1.0,0.2
8,2,2,77,-0.8,0.464839,1,1.0,0.1,1.0,0.2
8,2,2,78,0.8,0.3885,0,1.0,1.1,1.0,-0.8
8,2,2,79,-0.8,0.467305,1,1.0,1.1,1.0,0.8
8,2,2,80,-0.2,0.438809,0,-1.0,0.1,1.0,-0.8
8,2,2,81,-0.8,0.59544,1,1.0,0.1,-1.0,-0.2
8,2,2,82,-0.8,0.386381,0,-1.0,0.1,1.0,-0.8
8,2,2,83,-1.6,0.433191,0,-1.0,0.1,-1.0,-0.8
8,2,2,84,1.6,0.445506,0,1.0,0.1,-1.0,-1.6
8,2,2,85,0.2,0.434338,1,-1.0,0.1,1.0,1.6
8,2,2,86,0.2,0.415033,0,1.0,0.1,-1.0,0.2
8,2,2,87,0.2,0.421045,0,1.0,0.1,1.0,0.2
8,2,2,88,-0.2,0.546574,1,1.0,0.1,1.0,0.2
8,2,2,89,-0.2,0.531344,1,1.0,0.1,1.0,-0.2
8,2,2,90,1.6,0.444571,0,1.0,0.1,1.0,-0.2
8,2,2,91,0.2,0.425103,0,1.0,1.1,1.0,1.6
8,2,2,92,0.8,0.406953,0,1.0,0.1,1.0,0.2
8,2,2,93,0.8,0.605053,0,1.0,0.1,1.0,0.8
8,2,2,94,0.8,0.451071,0,1.0,0.1,1.0,0.8
8,2,2,95,-0.2,0.575102,1,1.0,0.1,1.0,0.8
8,2,2,96,-0.2,0.574255,1,1.0,0.1,1.0,-0.2
8,2,2,97,0.8,0.429808,0,1.0,0.1,1.0,-0.2
8,2,2,98,-0.8,0.483217,1,1.0,0.1,1.0,0.8
8,2,2,99,1.6,0.414006,0,1.0,1.1,1.0,-0.8
8,2,2,100,-0.8,0.387823,1,1.0,1.1,1.0,1.6
8,2,2,101,1.6,0.410697,0,1.0,0.1,1.0,-0.8
8,2,2,102,0.8,0.392798,1,-1.0,0.1,1.0,1.6
8,2,2,103,-0.8,0.575421,1,1.0,0.1,-1.0,0.8
8,2,2,104,1.6,0.40701,0,1.0,0.1,1.0,-0.8
8,2,2,105,1.6,0.436983,0,1.0,0.1,1.0,1.6
8,2,2,106,0.2,0.561626,1,-1.0,0.1,1.0,1.6
8,2,2,107,-0.2,0.50585,0,-1.0,0.1,-1.0,0.2
8,2,2,108,-0.2,0.50778,0,-1.0,0.1,-1.0,-0.2
8,2,2,109,0.8,0.446043,0,1.0,0.1,-1.0,-0.2
8,2,2,110,-0.8,0.386624,1,1.0,0.1,1.0,0.8
8,3,2,1,-0.2,0.552658,0,-1.0,1.1,0.0,-100.0
8,3,2,2,-0.2,0.401499,1,1.0,1.1,-1.0,-0.2
8,3,2,3,1.6,0.43066,0,1.0,0.1,1.0,-0.2
8,3,2,4,0.8,0.484855,0,1.0,1.1,1.0,1.6
8,3,2,5,0.8,0.478837,0,1.0,0.1,1.0,0.8
8,3,2,6,-1.6,0.386786,1,1.0,0.1,1.0,0.8
8,3,2,7,-0.2,0.39294,1,1.0,0.1,1.0,-1.6
8,3,2,8,-0.2,0.384554,1,1.0,1.1,1.0,-0.2
8,3,2,9,-0.2,0.455317,1,1.0,0.1,1.0,-0.2
8,3,2,10,1.6,0.427291,0,1.0,0.1,1.0,-0.2
8,3,2,11,-0.8,0.463843,1,1.0,0.1,1.0,1.6
8,3,2,12,-0.8,0.427776,1,1.0,1.1,1.0,-0.8
8,3,2,13,0.8,0.425303,0,1.0,0.1,1.0,-0.8
8,3,2,14,-1.6,0.631611,0,-1.0,1.1,1.0,0.8
8,3,2,15,1.6,0.413101,0,1.0,0.1,-1.0,-1.6
8,3,2,16,0.8,0.490259,1,-1.0,0.1,1.0,1.6
8,3,2,17,1.6,0.413869,0,1.0,0.1,-1.0,0.8
8,3,2,18,0.8,0.595193,0,1.0,0.1,1.0,1.6
8,3,2,19,0.2,0.433661,0,1.0,0.1,1.0,0.8
8,3,2,20,1.6,0.430588,0,1.0,1.1,1.0,0.2
8,3,2,21,0.2,0.499764,1,-1.0,0.1,1.0,1.6
8,3,2,22,-0.2,0.526126,0,-1.0,1.1,-1.0,0.2
8,3,2,23,-0.8,0.432185,1,1.0,0.1,-1.0,-0.2
8,3,2,24,-0.8,0.707995,0,-1.0,0.1,1.0,-0.8
8,3,2,25,-0.2,0.534257,0,-1.0,0.1,-1.0,-0.8
8,3,2,26,0.8,0.599653,1,-1.0,0.1,-1.0,-0.2
8,3,2,27,1.6,0.509635,0,1.0,0.1,-1.0,0.8
8,3,2,28,-0.2,0.399917,1,1.0,1.1,1.0,1.6
8,3,2,29,-0.8,0.461893,1,1.0,0.1,1.0,-0.2
8,3,2,30,-0.2,0.570019,0,-1.0,0.1,1.0,-0.8
8,3,2,31,-1.6,0.50522,1,1.0,1.1,-1.0,-0.2
8,3,2,32,0.2,0.402729,0,1.0,0.1,1.0,-1.6
8,3,2,33,-0.2,0.56071,0,-1.0,0.1,1.0,0.2
8,3,2,34,0.8,0.568669,0,1.0,0.1,-1.0,-0.2
8,3,2,35,-0.2,0.513037,1,1.0,0.1,1.0,0.8
8,3,2,36,1.6,0.410203,0,1.0,0.1,1.0,-0.2
8,3,2,37,-0.8,0.432299,1,1.0,0.1,1.0,1.6
8,3,2,38,0.8,0.349807,0,1.0,0.1,1.0,-0.8
8,3,2,39,0.8,0.445502,0,1.0,0.1,1.0,0.8
8,3,2,40,-0.2,0.625622,1,1.0,1.1,1.0,0.8
8,3,2,41,0.2,0.455194,0,1.0,0.1,1.0,-0.2
8,3,2,42,-1.6,0.587281,1,1.0,0.1,1.0,0.2
8,3,2,43,-0.8,0.426065,0,-1.0,0.1,1.0,-1.6
8,3,2,44,0.2,0.351452,0,1.0,0.1,-1.0,-0.8
8,3,2,45,0.2,0.599469,0,1.0,0.1,1.0,0.2
8,3,2,46,1.6,0.510391,0,1.0,0.1,1.0,0.2
8,3,2,47,0.2,0.504264,1,-1.0,0.1,1.0,1.6
8,3,2,48,-0.2,0.601559,1,1.0,0.1,-1.0,0.2
8,3,2,49,0.2,0.375648,0,1.0,0.1,1.0,-0.2
8,3,2,50,-1.6,0.455077,1,1.0,1.1,1.0,0.2
8,3,2,51,-1.6,0.41983,1,1.0,0.1,1.0,-1.6
8,3,2,52,0.8,0.392423,0,1.0,0.1,1.0,-1.6
8,3,2,53,-0.8,0.383206,1,1.0,0.1,1.0,0.8
8,3,2,54,-1.6,0.462662,1,1.0,0.1,1.0,-0.8
8,3,2,55,1.6,0.410115,0,1.0,0.1,1.0,-1.6
8,3,2,56,-1.6,0.408078,1,1.0,0.1,1.0,1.6
8,3,2,57,-1.6,0.454781,1,1.0,0.1,1.0,-1.6
8,3,2,58,0.2,0.442739,1,-1.0,0.1,1.0,-1.6
8,3,2,59,-0.2,0.415178,0,-1.0,0.1,-1.0,0.2
8,3,2,60,-1.6,0.380929,1,1.0,0.1,-1.0,-0.2
8,3,2,61,-1.6,0.508989,1,1.0,0.1,1.0,-1.6
8,3,2,62,-0.8,0.359081,0,-1.0,1.1,1.0,-1.6
8,3,2,63,-0.8,0.438417,1,1.0,0.1,-1.0,-0.8
8,3,2,64,0.2,0.42724,0,1.0,0.1,1.0,-0.8
8,3,2,65,-0.2,0.46522,1,1.0,0.1,1.0,0.2
8,3,2,66,-0.8,0.42059,1,1.0,0.1,1.0,-0.2
8,3,2,67,-0.2,0.50643,0,-1.0,0.1,1.0,-0.8
8,3,2,68,1.6,0.50742,0,1.0,0.1,-1.0,-0.2
8,3,2,69,0.2,0.677435,0,1.0,0.1,1.0,1.6
8,3,2,70,0.8,0.497611,0,1.0,0.1,1.0,0.2
8,3,2,71,1.6,0.452261,0,1.0,0.1,1.0,0.8
8,3,2,73,-0.2,0.472701,0,-1.0,0.1,0.0,0.2
8,3,2,74,0.2,0.411067,0,1.0,1.1,-1.0,-0.2
8,3,2,75,0.2,0.441119,0,1.0,0.1,1.0,0.2
8,3,2,76,0.8,0.35066,0,1.0,0.1,1.0,0.2
8,3,2,77,0.2,0.32667,0,1.0,0.1,1.0,0.8
8,3,2,78,0.8,0.376142,0,1.0,0.1,1.0,0.2
8,3,2,79,-0.2,0.407694,0,-1.0,0.1,1.0,0.8
8,3,2,80,0.2,0.37291,0,1.0,0.1,-1.0,-0.2
8,3,2,81,-0.8,0.428185,0,-1.0,0.1,1.0,0.2
8,3,2,82,0.8,0.426348,0,1.0,1.1,-1.0,-0.8
8,3,2,83,-0.8,0.45493,1,1.0,0.1,1.0,0.8
8,3,2,84,-0.2,0.435938,0,-1.0,0.1,1.0,-0.8
8,3,2,85,-0.8,0.495704,1,1.0,0.1,-1.0,-0.2
8,3,2,86,1.6,0.43535,0,1.0,0.1,1.0,-0.8
8,3,2,87,-0.8,0.431224,1,1.0,1.1,1.0,1.6
8,3,2,88,-0.8,0.444597,1,1.0,0.1,1.0,-0.8
8,3,2,89,0.8,0.425415,0,1.0,0.1,1.0,-0.8
8,3,2,90,-0.8,0.519443,1,1.0,0.1,1.0,0.8
8,3,2,91,-0.8,0.449025,1,1.0,0.1,1.0,-0.8
8,3,2,92,0.2,0.364263,0,1.0,0.1,1.0,-0.8
8,3,2,93,0.8,0.66904,0,1.0,0.1,1.0,0.2
8,3,2,94,0.8,0.496335,0,1.0,0.1,1.0,0.8
8,3,2,95,0.2,0.523304,0,1.0,0.1,1.0,0.8
8,3,2,96,0.8,0.419669,0,1.0,0.1,1.0,0.2
8,3,2,97,0.2,0.345264,0,1.0,1.1,1.0,0.8
8,3,2,98,0.8,0.370824,0,1.0,0.1,1.0,0.2
8,3,2,99,0.2,0.44217,0,1.0,0.1,1.0,0.8
8,3,2,100,-1.6,0.598747,1,1.0,0.1,1.0,0.2
8,3,2,101,-0.8,0.580088,0,-1.0,1.1,1.0,-1.6
8,3,2,102,-0.2,0.50762,0,-1.0,1.1,-1.0,-0.8
8,3,2,104,-0.2,0.397405,1,1.0,0.1,0.0,0.2
8,3,2,105,0.2,0.403665,1,-1.0,0.1,1.0,-0.2
8,3,2,106,0.2,0.433621,1,-1.0,0.1,-1.0,0.2
8,3,2,107,0.8,0.407162,0,1.0,0.1,-1.0,0.2
8,3,2,108,-0.8,0.596579,0,-1.0,0.1,1.0,0.8
8,3,2,109,-0.2,0.49129,0,-1.0,1.1,-1.0,-0.8
8,3,2,110,-0.2,0.598091,0,-1.0,1.1,-1.0,-0.2
8,1,3,1,0.2,0.350147,0,1.0,0.1,0.0,-100.0
8,1,3,2,-0.8,0.34994,1,1.0,0.1,1.0,0.2
8,1,3,3,1.6,0.398323,0,1.0,0.1,1.0,-0.8
8,1,3,4,-1.6,0.365028,1,1.0,0.1,1.0,1.6
8,1,3,5,0.2,0.437159,1,-1.0,0.1,1.0,-1.6
8,1,3,6,-0.2,0.545701,0,-1.0,0.1,-1.0,0.2
8,1,3,7,-0.2,0.418395,0,-1.0,0.1,-1.0,-0.2
8,1,3,8,-1.6,0.455629,1,1.0,0.1,-1.0,-0.2
8,1,3,9,0.2,0.411908,0,1.0,1.1,1.0,-1.6
8,1,3,10,0.2,0.417852,1,-1.0,0.1,1.0,0.2
8,1,3,11,0.8,0.399517,0,1.0,0.1,-1.0,0.2
8,1,3,12,0.8,0.49358,0,1.0,0.1,1.0,0.8
8,1,3,13,-0.8,0.400107,1,1.0,1.1,1.0,0.8
8,1,3,14,-0.8,0.414017,1,1.0,1.1,1.0,-0.8
8,1,3,15,-0.2,0.57225,1,1.0,0.1,1.0,-0.8
8,1,3,16,0.8,0.339664,0,1.0,1.1,1.0,-0.2
8,1,3,17,-0.8,0.396512,1,1.0,1.1,1.0,0.8
8,1,3,18,-0.2,0.499234,1,1.0,0.1,1.0,-0.8
8,1,3,19,-1.6,0.461213,1,1.0,0.1,1.0,-0.2
8,1,3,20,-1.6,0.425223,1,1.0,0.1,1.0,-1.6
8,1,3,21,0.8,0.422819,0,1.0,1.1,1.0,-1.6
8,1,3,22,0.8,0.540108,0,1.0,0.1,1.0,0.8
8,1,3,23,1.6,0.413028,0,1.0,0.1,1.0,0.8
8,1,3,24,1.6,0.434847,0,1.0,0.1,1.0,1.6
8,1,3,25,0.2,0.447623,0,1.0,0.1,1.0,1.6
8,1,3,26,-0.8,0.532376,1,1.0,0.1,1.0,0.2
8,1,3,27,-1.6,0.485077,1,1.0,1.1,1.0,-0.8
8,1,3,28,0.8,0.303901,0,1.0,0.1,1.0,-1.6
8,1,3,29,0.8,0.402118,0,1.0,0.1,1.0,0.8
8,1,3,30,0.2,0.527946,0,1.0,1.1,1.0,0.8
8,1,3,31,0.8,0.393476,0,1.0,0.1,1.0,0.2
8,1,3,32,-0.8,0.504269,1,1.0,0.1,1.0,0.8
8,1,3,33,0.8,0.386411,0,1.0,0.1,1.0,-0.8
8,1,3,34,1.6,0.400915,0,1.0,0.1,1.0,0.8
8,1,3,35,-0.2,0.342954,0,-1.0,1.1,1.0,1.6
8,1,3,36,-0.8,0.391546,1,1.0,0.1,-1.0,-0.2
8,1,3,37,-0.2,0.406412,0,-1.0,0.1,1.0,-0.8
8,1,3,38,0.2,0.620473,0,1.0,0.1,-1.0,-0.2
8,1,3,39,1.6,0.401783,0,1.0,0.1,1.0,0.2
8,1,3,40,1.6,0.375912,0,1.0,0.1,1.0,1.6
8,1,3,41,-0.8,0.455294,1,1.0,0.1,1.0,1.6
8,1,3,42,0.8,0.355405,0,1.0,0.1,1.0,-0.8
8,1,3,43,-0.8,0.555489,1,1.0,0.1,1.0,0.8
8,1,3,44,-0.8,0.315631,0,-1.0,0.1,1.0,-0.8
8,1,3,45,-0.8,0.612869,0,-1.0,0.1,-1.0,-0.8
8,1,3,46,0.2,0.466913,0,1.0,1.1,-1.0,-0.8
8,1,3,47,0.2,0.37414,1,-1.0,0.1,1.0,0.2
8,1,3,48,-0.2,0.501692,1,1.0,0.1,-1.0,0.2
8,1,3,49,0.8,0.47184,0,1.0,1.1,1.0,-0.2
8,1,3,50,0.2,0.555306,0,1.0,0.1,1.0,0.8
8,1,3,51,0.2,0.395278,0,1.0,0.1,1.0,0.2
8,1,3,52,0.2,0.39408,0,1.0,0.1,1.0,0.2
8,1,3,53,-0.2,0.440627,0,-1.0,0.1,1.0,0.2
8,1,3,54,-0.8,0.485442,1,1.0,0.1,-1.0,-0.2
8,1,3,55,1.6,0.360359,0,1.0,0.1,1.0,-0.8
8,1,3,56,-0.8,0.616206,1,1.0,0.1,1.0,1.6
8,1,3,57,0.8,0.421464,0,1.0,1.1,1.0,-0.8
8,1,3,58,0.2,0.370909,0,1.0,0.1,1.0,0.8
8,1,3,59,-0.8,0.298417,0,-1.0,0.1,1.0,0.2
8,1,3,60,0.2,0.388339,1,-1.0,1.1,-1.0,-0.8
8,1,3,61,-1.6,0.451255,1,1.0,0.1,-1.0,0.2
8,1,3,62,-1.6,0.391275,1,1.0,0.1,1.0,-1.6
8,1,3,63,1.6,0.421836,0,1.0,1.1,1.0,-1.6
8,1,3,64,1.6,0.37953,0,1.0,0.1,1.0,1.6
8,1,3,65,0.8,0.338878,0,1.0,0.1,1.0,1.6
8,1,3,66,1.6,0.387599,0,1.0,0.1,1.0,0.8
8,1,3,67,0.2,0.490187,1,-1.0,0.1,1.0,1.6
8,1,3,68,0.8,0.46089,0,1.0,0.1,-1.0,0.2
8,1,3,69,0.2,0.337131,0,1.0,0.1,1.0,0.8
8,1,3,70,-0.8,0.353764,0,-1.0,0.1,1.0,0.2
8,1,3,71,-0.2,0.601868,0,-1.0,0.1,-1.0,-0.8
8,1,3,72,0.8,0.503863,0,1.0,1.1,-1.0,-0.2
8,1,3,73,-1.6,0.353935,1,1.0,0.1,1.0,0.8
8,1,3,74,0.2,0.322073,0,1.0,0.1,1.0,-1.6
8,1,3,75,-0.2,0.371419,0,-1.0,1.1,1.0,0.2
8,1,3,76,-1.6,0.451057,1,1.0,0.1,-1.0,-0.2
8,1,3,77,-0.2,0.318864,0,-1.0,0.1,1.0,-1.6
8,1,3,78,0.8,0.384121,0,1.0,0.1,-1.0,-0.2
8,1,3,79,0.2,0.48704,1,-1.0,0.1,1.0,0.8
8,1,3,80,0.8,0.417769,0,1.0,1.1,-1.0,0.2
8,1,3,81,1.6,0.40725,0,1.0,1.1,1.0,0.8
8,1,3,82,-0.2,0.405203,1,1.0,0.1,1.0,1.6
8,1,3,83,0.8,0.307207,0,1.0,0.1,1.0,-0.2
8,1,3,84,1.6,0.325371,0,1.0,0.1,1.0,0.8
8,1,3,85,-0.2,0.342733,0,-1.0,0.1,1.0,1.6
8,1,3,86,0.2,0.415381,1,-1.0,0.1,-1.0,-0.2
8,1,3,87,0.2,0.405626,0,1.0,0.1,-1.0,0.2
8,1,3,88,-0.2,0.523814,0,-1.0,0.1,1.0,0.2
8,1,3,89,-0.8,0.436814,1,1.0,0.1,-1.0,-0.2
8,1,3,90,-0.8,0.55354,1,1.0,1.1,1.0,-0.8
8,1,3,91,-0.2,0.393753,0,-1.0,0.1,1.0,-0.8
8,1,3,92,-1.6,0.640408,1,1.0,0.1,-1.0,-0.2
8,1,3,93,0.8,0.47723,0,1.0,1.1,1.0,-1.6
8,1,3,94,-1.6,0.480619,1,1.0,0.1,1.0,0.8
8,1,3,95,-0.2,0.500022,0,-1.0,0.1,1.0,-1.6
8,1,3,96,0.2,0.421965,0,1.0,0.1,-1.0,-0.2
8,1,3,97,0.2,0.49141,0,1.0,0.1,1.0,0.2
8,1,3,98,-0.2,0.502207,0,-1.0,1.1,1.0,0.2
8,1,3,99,-0.8,0.472302,0,-1.0,0.1,-1.0,-0.2
8,1,3,100,-0.8,0.427711,1,1.0,0.1,-1.0,-0.8
8,1,3,101,-1.6,0.369061,0,-1.0,0.1,1.0,-0.8
8,1,3,102,0.8,0.432496,0,1.0,0.1,-1.0,-1.6
8,1,3,103,-0.2,0.509108,1,1.0,0.1,1.0,0.8
8,1,3,104,0.2,0.55126,0,1.0,1.1,1.0,-0.2
8,1,3,105,-0.2,0.591369,0,-1.0,0.1,1.0,0.2
8,1,3,106,-0.2,0.438201,0,-1.0,0.1,-1.0,-0.2
8,1,3,107,-0.2,0.394678,1,1.0,0.1,-1.0,-0.2
8,1,3,108,-0.8,0.50541,1,1.0,0.1,1.0,-0.2
8,1,3,110,-0.2,0.364955,1,1.0,0.1,0.0,-0.2
8,2,3,1,-0.8,0.523778,1,1.0,1.1,0.0,-100.0
8,2,3,2,-1.6,0.444697,1,1.0,1.1,1.0,-0.8
8,2,3,3,0.2,0.449649,0,1.0,0.1,1.0,-1.6
8,2,3,4,-0.8,0.453463,1,1.0,0.1,1.0,0.2
8,2,3,5,0.8,0.377574,0,1.0,0.1,1.0,-0.8
8,2,3,6,-1.6,0.496852,1,1.0,0.1,1.0,0.8
8,2,3,7,0.8,0.364552,0,1.0,0.1,1.0,-1.6
8,2,3,8,-0.8,0.467775,1,1.0,1.1,1.0,0.8
8,2,3,9,0.8,0.439302,0,1.0,0.1,1.0,-0.8
8,2,3,10,-1.6,0.419954,1,1.0,0.1,1.0,0.8
8,2,3,11,0.2,0.441308,0,1.0,0.1,1.0,-1.6
8,2,3,12,-0.8,0.430028,1,1.0,0.1,1.0,0.2
8,2,3,13,1.6,0.307488,0,1.0,1.1,1.0,-0.8
8,2,3,14,-0.2,0.589608,1,1.0,0.1,1.0,1.6
8,2,3,15,-0.2,0.796251,1,1.0,0.1,1.0,-0.2
8,2,3,16,-0.8,0.722828,1,1.0,0.1,1.0,-0.2
8,2,3,17,-0.2,0.49248,0,-1.0,0.1,1.0,-0.8
8,2,3,18,-0.2,0.591074,0,-1.0,0.1,-1.0,-0.2
8,2,3,19,-0.2,0.637802,1,1.0,0.1,-1.0,-0.2
8,2,3,20,-0.2,0.786521,0,-1.0,0.1,1.0,-0.2
8,2,3,21,-0.8,0.633276,1,1.0,1.1,-1.0,-0.2
8,2,3,22,-0.8,0.502093,0,-1.0,0.1,1.0,-0.8
8,2,3,23,0.2,0.41624,0,1.0,1.1,-1.0,-0.8
8,2,3,24,0.2,0.44565,0,1.0,0.1,1.0,0.2
8,2,3,25,-0.8,0.498512,1,1.0,0.1,1.0,0.2
8,2,3,26,0.8,0.381223,0,1.0,0.1,1.0,-0.8
8,2,3,27,-0.2,0.572847,0,-1.0,0.1,1.0,0.8
8,2,3,28,1.6,0.363795,0,1.0,0.1,-1.0,-0.2
