Acc,Name,Pconf,Distri,RTs
-1.0,6.0,8.0,3.9,476.0
1.0,6.0,5.0,-3.9,320.0
-1.0,6.0,7.0,3.9,374.0
-1.0,6.0,2.0,-3.9,348.0
-1.0,6.0,5.0,-3.9,354.0
1.0,6.0,9.0,28.1,154.0
-1.0,6.0,2.0,-3.9,492.0
1.0,6.0,9.0,14.1,294.0
1.0,6.0,9.0,-14.1,232.0
-1.0,6.0,9.0,3.9,338.0
1.0,6.0,4.0,-3.9,116.0
1.0,6.0,9.0,14.1,284.0
1.0,6.0,9.0,-14.1,308.0
1.0,6.0,8.0,14.1,208.0
1.0,6.0,2.0,-14.1,452.0
1.0,6.0,2.0,-14.1,224.0
-1.0,6.0,1.0,-3.9,422.0
1.0,6.0,4.0,-3.9,506.0
1.0,6.0,9.0,-28.1,222.0
1.0,6.0,9.0,-14.1,184.0
-1.0,6.0,4.0,14.1,270.0
1.0,6.0,3.0,28.1,112.0
1.0,6.0,9.0,-3.9,544.0
1.0,6.0,5.0,14.1,324.0
1.0,6.0,9.0,28.1,184.0
1.0,6.0,2.0,3.9,138.0
-1.0,6.0,1.0,-3.9,488.0
1.0,6.0,7.0,3.9,220.0
1.0,6.0,9.0,3.9,312.0
1.0,6.0,3.0,-14.1,536.0
1.0,6.0,9.0,3.9,326.0
1.0,6.0,4.0,-14.1,340.0
1.0,6.0,9.0,-3.9,346.0
-1.0,6.0,9.0,3.9,254.0
-1.0,6.0,4.0,14.1,442.0
1.0,6.0,2.0,14.1,266.0
1.0,6.0,5.0,3.9,202.0
1.0,6.0,3.0,14.1,230.0
1.0,6.0,3.0,28.1,266.0
1.0,6.0,5.0,3.9,320.0
1.0,6.0,9.0,-3.9,298.0
1.0,6.0,4.0,28.1,270.0
1.0,6.0,9.0,3.9,224.0
1.0,6.0,3.0,14.1,260.0
1.0,6.0,2.0,-14.1,386.0
1.0,6.0,2.0,-14.1,186.0
1.0,6.0,7.0,-14.1,202.0
-1.0,6.0,2.0,3.9,292.0
-1.0,6.0,5.0,3.9,398.0
1.0,6.0,2.0,-3.9,402.0
1.0,6.0,6.0,14.1,308.0
-1.0,6.0,3.0,-3.9,322.0
1.0,6.0,7.0,14.1,384.0
1.0,6.0,8.0,28.1,160.0
1.0,6.0,9.0,14.1,172.0
1.0,6.0,6.0,-28.1,314.0
1.0,6.0,3.0,28.1,320.0
1.0,6.0,6.0,14.1,258.0
1.0,6.0,9.0,14.1,278.0
1.0,6.0,4.0,-28.1,344.0
1.0,6.0,2.0,28.1,228.0
-1.0,6.0,4.0,-3.9,390.0
-1.0,6.0,2.0,-3.9,416.0
1.0,6.0,3.0,3.9,252.0
1.0,6.0,8.0,3.9,270.0
1.0,6.0,9.0,28.1,162.0
1.0,6.0,9.0,14.1,132.0
1.0,6.0,2.0,3.9,262.0
1.0,6.0,8.0,14.1,282.0
1.0,6.0,2.0,-3.9,422.0
1.0,6.0,7.0,-28.1,156.0
1.0,6.0,9.0,-3.9,228.0
1.0,6.0,9.0,-3.9,336.0
1.0,6.0,5.0,-3.9,308.0
-1.0,6.0,5.0,3.9,312.0
1.0,6.0,2.0,14.1,302.0
-1.0,6.0,2.0,-3.9,524.0
1.0,6.0,9.0,28.1,230.0
-1.0,6.0,8.0,-3.9,422.0
1.0,6.0,7.0,14.1,160.0
1.0,6.0,9.0,28.1,192.0
1.0,6.0,3.0,3.9,200.0
1.0,6.0,9.0,-28.1,278.0
1.0,6.0,1.0,3.9,464.0
1.0,6.0,9.0,-28.1,232.0
1.0,6.0,4.0,-14.1,166.0
1.0,6.0,9.0,-3.9,268.0
1.0,6.0,9.0,-14.1,160.0
-1.0,6.0,9.0,3.9,260.0
1.0,6.0,5.0,-3.9,176.0
1.0,6.0,3.0,14.1,250.0
1.0,6.0,6.0,3.9,330.0
1.0,6.0,6.0,-14.1,346.0
1.0,6.0,3.0,-28.1,158.0
1.0,6.0,9.0,-28.1,166.0
1.0,6.0,4.0,-14.1,142.0
-1.0,6.0,4.0,3.9,370.0
-1.0,6.0,6.0,3.9,282.0
1.0,6.0,6.0,-14.1,248.0
1.0,6.0,8.0,-14.1,282.0
1.0,6.0,9.0,-3.9,248.0
1.0,6.0,3.0,-28.1,96.0
-1.0,6.0,2.0,-3.9,320.0
1.0,6.0,2.0,-3.9,336.0
1.0,6.0,9.0,14.1,546.0
1.0,6.0,9.0,-14.1,312.0
1.0,6.0,4.0,14.1,434.0
1.0,6.0,9.0,-14.1,304.0
1.0,6.0,9.0,-28.1,214.0
1.0,6.0,9.0,28.1,358.0
1.0,6.0,3.0,3.9,308.0
-1.0,6.0,5.0,-3.9,330.0
1.0,6.0,9.0,-28.1,180.0
-1.0,6.0,2.0,3.9,548.0
1.0,6.0,9.0,-28.1,234.0
-1.0,6.0,5.0,-14.1,356.0
1.0,6.0,9.0,-14.1,388.0
-1.0,6.0,2.0,14.1,386.0
1.0,6.0,9.0,14.1,348.0
-1.0,6.0,9.0,3.9,344.0
1.0,6.0,2.0,28.1,308.0
1.0,6.0,9.0,3.9,244.0
-1.0,6.0,6.0,-3.9,212.0
1.0,6.0,8.0,3.9,270.0
-1.0,6.0,1.0,-3.9,394.0
1.0,6.0,4.0,-3.9,272.0
-1.0,6.0,2.0,3.9,206.0
1.0,6.0,4.0,14.1,328.0
1.0,6.0,5.0,28.1,186.0
1.0,6.0,6.0,14.1,174.0
1.0,6.0,9.0,3.9,140.0
1.0,6.0,8.0,3.9,180.0
-1.0,6.0,3.0,-14.1,192.0
-1.0,6.0,2.0,-14.1,434.0
1.0,6.0,9.0,14.1,296.0
1.0,6.0,9.0,28.1,198.0
1.0,6.0,2.0,3.9,266.0
1.0,6.0,4.0,28.1,224.0
-1.0,6.0,2.0,-14.1,322.0
1.0,6.0,9.0,14.1,276.0
1.0,6.0,0.0,-3.9,432.0
1.0,6.0,9.0,-28.1,216.0
1.0,6.0,9.0,14.1,284.0
-1.0,6.0,2.0,-3.9,236.0
-1.0,6.0,9.0,-14.1,178.0
1.0,6.0,8.0,28.1,190.0
-1.0,6.0,6.0,-3.9,306.0
1.0,6.0,9.0,3.9,308.0
1.0,6.0,3.0,-14.1,282.0
1.0,6.0,2.0,3.9,472.0
-1.0,6.0,7.0,-3.9,272.0
1.0,6.0,7.0,3.9,316.0
-1.0,6.0,5.0,-3.9,410.0
1.0,6.0,5.0,-3.9,470.0
1.0,6.0,4.0,-3.9,272.0
1.0,6.0,4.0,14.1,382.0
1.0,6.0,3.0,-14.1,298.0
1.0,6.0,9.0,28.1,302.0
1.0,6.0,2.0,28.1,126.0
-1.0,6.0,9.0,-3.9,286.0
1.0,6.0,7.0,-14.1,342.0
1.0,6.0,8.0,-14.1,180.0
1.0,6.0,9.0,-14.1,130.0
1.0,6.0,6.0,-14.1,202.0
1.0,6.0,8.0,-3.9,492.0
1.0,6.0,4.0,14.1,348.0
1.0,6.0,6.0,3.9,462.0
1.0,6.0,2.0,-14.1,396.0
1.0,6.0,9.0,14.1,388.0
1.0,6.0,9.0,28.1,174.0
-1.0,6.0,9.0,-14.1,332.0
1.0,6.0,8.0,14.1,184.0
1.0,6.0,7.0,-14.1,286.0
1.0,6.0,9.0,-3.9,254.0
1.0,6.0,4.0,-3.9,216.0
-1.0,6.0,4.0,3.9,322.0
1.0,6.0,6.0,-3.9,188.0
1.0,6.0,9.0,-14.1,240.0
1.0,6.0,9.0,14.1,310.0
1.0,6.0,9.0,-28.1,276.0
1.0,6.0,8.0,-14.1,136.0
-1.0,6.0,4.0,3.9,248.0
1.0,6.0,6.0,-3.9,272.0
1.0,6.0,5.0,-3.9,352.0
1.0,6.0,4.0,3.9,394.0
1.0,6.0,9.0,-28.1,246.0
1.0,6.0,5.0,28.1,186.0
1.0,6.0,8.0,14.1,272.0
1.0,6.0,9.0,-28.1,232.0
1.0,6.0,4.0,-14.1,202.0
1.0,6.0,3.0,-28.1,192.0
-1.0,6.0,5.0,3.9,430.0
1.0,6.0,1.0,14.1,368.0
1.0,6.0,9.0,14.1,266.0
1.0,6.0,5.0,-14.1,316.0
1.0,6.0,4.0,28.1,212.0
1.0,6.0,9.0,3.9,384.0
1.0,6.0,6.0,-28.1,244.0
1.0,6.0,5.0,-14.1,214.0
1.0,6.0,2.0,-3.9,284.0
1.0,6.0,4.0,14.1,272.0
1.0,6.0,8.0,-28.1,262.0
1.0,6.0,9.0,-3.9,264.0
-1.0,6.0,3.0,3.9,180.0
1.0,6.0,4.0,14.1,312.0
1.0,6.0,9.0,-28.1,172.0
1.0,6.0,8.0,14.1,476.0
1.0,6.0,8.0,-28.1,232.0
1.0,6.0,2.0,-3.9,198.0
-1.0,6.0,5.0,-3.9,346.0
1.0,6.0,8.0,28.1,170.0
1.0,6.0,6.0,3.9,186.0
1.0,6.0,9.0,3.9,226.0
1.0,6.0,9.0,14.1,170.0
1.0,6.0,3.0,-14.1,190.0
1.0,6.0,2.0,28.1,296.0
1.0,6.0,9.0,-28.1,222.0
1.0,6.0,8.0,-14.1,396.0
1.0,6.0,2.0,-3.9,398.0
1.0,6.0,3.0,-28.1,106.0
1.0,6.0,7.0,14.1,228.0
1.0,6.0,9.0,-28.1,390.0
-1.0,6.0,3.0,3.9,430.0
-1.0,6.0,8.0,3.9,236.0
1.0,6.0,7.0,-3.9,222.0
